time, current_loop, loop_latency, logic_execution_time, tank_input_valve_status(0), tank_input_valve_mode(1), tank_level_value(2), tank_level_min(3), tank_level_max(4), tank_output_valve_status(5), tank_output_valve_mode(6), tank_output_flow_value(7), 
2025-01-10 03:24:36.804081, 1736450675800, 0, 1003, 0.0, 3.0, 6.2163406841790065, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:36.805820, 1736450676800, 805, 0, 0.0, 3.0, 6.2163406841790065, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:37.006629, 1736450677000, 5, 1, 0.0, 3.0, 6.2163406841790065, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:37.214665, 1736450677200, 1, 13, 0.0, 3.0, 6.19865138068203, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:39.437120, 1736450677400, 1, 2035, 0.0, 3.0, 6.19865138068203, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:39.438979, 1736450679400, 1838, 0, 0.0, 3.0, 6.19865138068203, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:39.613609, 1736450679600, 3, 10, 0.0, 3.0, 6.19865138068203, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:39.821620, 1736450679800, 4, 17, 0.0, 3.0, 6.1835968319143095, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:42.088979, 1736450680000, 1, 2086, 0.0, 3.0, 6.18359683191431, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:42.090884, 1736450682000, 1889, 1, 0.0, 3.0, 6.18359683191431, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:42.216116, 1736450682200, 7, 9, 0.0, 3.0, 6.18359683191431, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:42.412889, 1736450682400, 2, 10, 0.0, 3.0, 6.146276972229679, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:44.013784, 1736450682600, 1, 1403, 0.0, 3.0, 6.146276972229679, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:44.028590, 1736450684000, 1214, 14, 1.0, 3.0, 6.146276972229679, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:24:44.203090, 1736450684200, 1, 1, 1.0, 3.0, 6.149610305563012, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:44.411767, 1736450684400, 1, 10, 1.0, 3.0, 6.129675261274511, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:45.832209, 1736450684600, 1, 1230, 1.0, 3.0, 6.179675261274501, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:45.833587, 1736450685800, 1033, 0, 1.0, 3.0, 6.179675261274501, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:46.002588, 1736450686000, 1, 1, 1.0, 3.0, 6.183008594607834, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:46.228414, 1736450686200, 4, 24, 1.0, 3.0, 6.152289883240757, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:48.397929, 1736450686400, 1, 1995, 1.0, 3.0, 6.222289883240744, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:48.410264, 1736450688400, 1798, 12, 0.0, 3.0, 6.222289883240744, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:24:48.602803, 1736450688600, 0, 1, 0.0, 3.0, 6.222289883240744, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:48.806191, 1736450688800, 1, 4, 0.0, 3.0, 6.2047252629652085, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:50.115462, 1736450689000, 2, 1113, 0.0, 3.0, 6.2047252629652085, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:24:50.122792, 1736450690200, 916, 6, 1.0, 3.0, 6.2047252629652085, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:24:50.404376, 1736450690400, 1, 2, 1.0, 3.0, 6.211391929631874, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:50.608362, 1736450690600, 1, 7, 1.0, 3.0, 6.182618518912022, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:53.780158, 1736450690800, 1, 2979, 1.0, 3.0, 6.289285185578668, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:53.780836, 1736450693800, 2780, 0, 1.0, 3.0, 6.289285185578668, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:54.001655, 1736450694000, 0, 1, 1.0, 3.0, 6.2959518522453335, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:54.209228, 1736450694200, 0, 9, 1.0, 3.0, 6.255541369196208, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:57.257218, 1736450694400, 1, 2854, 1.0, 3.0, 6.35887470252952, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:57.261027, 1736450697200, 2658, 2, 1.0, 3.0, 6.35887470252952, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:57.403776, 1736450697400, 1, 1, 1.0, 3.0, 6.362208035862853, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:57.605213, 1736450697600, 0, 5, 1.0, 3.0, 6.340581961433948, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:59.856212, 1736450697800, 1, 2054, 1.0, 3.0, 6.417248628100599, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:24:59.864808, 1736450699800, 1857, 7, 0.0, 3.0, 6.417248628100599, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:00.024539, 1736450700000, 2, 22, 0.0, 3.0, 6.417248628100599, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:00.214361, 1736450700200, 1, 13, 0.0, 3.0, 6.398394678781512, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:01.749862, 1736450700400, 1, 1348, 0.0, 3.0, 6.398394678781512, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:01.751160, 1736450701800, 1150, 1, 0.0, 3.0, 6.398394678781512, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:02.009324, 1736450702000, 8, 1, 0.0, 3.0, 6.398394678781512, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:02.207612, 1736450702200, 0, 7, 0.0, 3.0, 6.362215205464379, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:03.839931, 1736450702400, 0, 1439, 0.0, 3.0, 6.362215205464378, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:03.849796, 1736450703800, 1240, 9, 1.0, 3.0, 6.362215205464378, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:04.004473, 1736450704000, 3, 1, 1.0, 3.0, 6.365548538797711, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:04.210926, 1736450704200, 1, 9, 1.0, 3.0, 6.329755702329737, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:06.088692, 1736450704400, 3, 1685, 1.0, 3.0, 6.393089035663057, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:06.098201, 1736450706000, 1489, 9, 0.0, 3.0, 6.393089035663057, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:06.211689, 1736450706200, 2, 9, 0.0, 3.0, 6.393089035663057, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:06.410194, 1736450706400, 1, 8, 0.0, 3.0, 6.35481331626264, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:08.356098, 1736450706600, 0, 1755, 0.0, 3.0, 6.35481331626264, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:08.364800, 1736450708400, 1556, 8, 1.0, 3.0, 6.35481331626264, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:08.622614, 1736450708600, 1, 21, 1.0, 3.0, 6.364813316262638, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:08.813597, 1736450708800, 1, 12, 1.0, 3.0, 6.3542393771577315, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:10.127449, 1736450709000, 1, 1100, 1.0, 3.0, 6.397572710491056, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:10.137647, 1736450710200, 928, 9, 0.0, 3.0, 6.397572710491056, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:10.402069, 1736450710400, 0, 1, 0.0, 3.0, 6.397572710491056, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:10.609621, 1736450710600, 1, 8, 0.0, 3.0, 6.350161469983139, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:13.581320, 1736450710800, 1, 2778, 0.0, 3.0, 6.350161469983139, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:13.598640, 1736450713600, 2582, 16, 1.0, 3.0, 6.350161469983139, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:13.801906, 1736450713800, 0, 1, 1.0, 3.0, 6.356828136649804, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:14.026544, 1736450714000, 2, 24, 1.0, 3.0, 6.338219294937421, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:16.502121, 1736450714200, 0, 2301, 1.0, 3.0, 6.418219294937405, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:16.518834, 1736450716600, 2103, 15, 0.0, 3.0, 6.418219294937405, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:16.802708, 1736450716800, 1, 1, 0.0, 3.0, 6.418219294937405, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:17.013355, 1736450717000, 0, 13, 0.0, 3.0, 6.385227586704471, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:19.130839, 1736450717200, 1, 1929, 0.0, 3.0, 6.385227586704471, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:19.139385, 1736450719200, 1731, 8, 1.0, 3.0, 6.385227586704471, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:19.403455, 1736450719400, 1, 1, 1.0, 3.0, 6.391894253371137, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:19.606330, 1736450719600, 0, 6, 1.0, 3.0, 6.382537904213893, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:21.567290, 1736450719800, 1, 1766, 1.0, 3.0, 6.449204570880546, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:21.568006, 1736450721600, 1567, 1, 1.0, 3.0, 6.449204570880546, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:21.804609, 1736450721800, 1, 3, 1.0, 3.0, 6.455871237547211, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:22.047288, 1736450722000, 4, 43, 1.0, 3.0, 6.428111791206681, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:24.601555, 1736450722200, 1, 2399, 1.0, 3.0, 6.511445124539997, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:24.612802, 1736450724600, 2202, 10, 0.0, 3.0, 6.511445124539997, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:24.802430, 1736450724800, 1, 0, 0.0, 3.0, 6.511445124539997, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:25.030810, 1736450725000, 2, 28, 0.0, 3.0, 6.463510666171511, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:27.997096, 1736450725200, 0, 2796, 0.0, 3.0, 6.463510666171511, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:28.013226, 1736450728000, 2598, 15, 1.0, 3.0, 6.463510666171511, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:28.205395, 1736450728200, 1, 2, 1.0, 3.0, 6.470177332838176, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:28.409624, 1736450728400, 0, 9, 1.0, 3.0, 6.434681784618322, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:29.752763, 1736450728600, 1, 1148, 1.0, 3.0, 6.48134845128498, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:29.764902, 1736450729800, 954, 10, 0.0, 3.0, 6.48134845128498, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:30.003021, 1736450730000, 2, 0, 0.0, 3.0, 6.48134845128498, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:30.211254, 1736450730200, 1, 9, 0.0, 3.0, 6.4512033151828465, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:33.028599, 1736450730400, 1, 2627, 0.0, 3.0, 6.451203315182847, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:33.036034, 1736450733000, 2429, 7, 1.0, 3.0, 6.451203315182847, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:33.203692, 1736450733200, 0, 2, 1.0, 3.0, 6.4545366485161795, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:33.407367, 1736450733400, 0, 7, 1.0, 3.0, 6.433325890955437, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:34.879403, 1736450733600, 1, 1276, 1.0, 3.0, 6.483325890955427, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:34.893400, 1736450734800, 1080, 13, 0.0, 3.0, 6.483325890955427, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:35.001615, 1736450735000, 0, 1, 0.0, 3.0, 6.483325890955427, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:35.216044, 1736450735200, 3, 13, 0.0, 3.0, 6.457674970917634, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:37.927653, 1736450735400, 1, 2526, 0.0, 3.0, 6.457674970917634, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:37.938171, 1736450738000, 2328, 10, 1.0, 3.0, 6.457674970917634, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:38.204127, 1736450738200, 1, 1, 1.0, 3.0, 6.4643416375843, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:38.412249, 1736450738400, 1, 10, 1.0, 3.0, 6.440272821320445, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:40.551967, 1736450738600, 0, 1951, 1.0, 3.0, 6.513606154653764, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:40.560040, 1736450740600, 1752, 8, 0.0, 3.0, 6.513606154653764, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:40.806509, 1736450740800, 2, 3, 0.0, 3.0, 6.513606154653764, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:41.009847, 1736450741000, 1, 8, 0.0, 3.0, 6.482022283025113, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:43.359437, 1736450741200, 1, 2158, 0.0, 3.0, 6.482022283025113, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:43.368246, 1736450743400, 1960, 8, 1.0, 3.0, 6.482022283025113, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:43.623259, 1736450743600, 3, 20, 1.0, 3.0, 6.492022283025111, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:43.807708, 1736450743800, 1, 6, 1.0, 3.0, 6.461122692892983, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:45.932590, 1736450744000, 4, 1927, 1.0, 3.0, 6.534456026226302, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:45.944819, 1736450746000, 1733, 11, 0.0, 3.0, 6.534456026226302, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:46.206788, 1736450746200, 1, 2, 0.0, 3.0, 6.534456026226302, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:46.409370, 1736450746400, 1, 8, 0.0, 3.0, 6.490294780457039, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:47.611718, 1736450746600, 4, 1007, 0.0, 3.0, 6.490294780457039, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:47.619629, 1736450747600, 812, 7, 1.0, 3.0, 6.490294780457039, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:47.802916, 1736450747800, 0, 2, 1.0, 3.0, 6.493628113790372, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:48.013737, 1736450748000, 3, 10, 1.0, 3.0, 6.4868822548364236, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:49.680721, 1736450748200, 1, 1477, 1.0, 3.0, 6.543548921503079, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:49.690802, 1736450749600, 1281, 9, 0.0, 3.0, 6.543548921503079, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:49.815792, 1736450749800, 3, 4, 0.0, 3.0, 6.543548921503079, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:50.014891, 1736450750000, 2, 12, 0.0, 3.0, 6.527628564686296, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:53.137331, 1736450750200, 0, 2935, 0.0, 3.0, 6.527628564686296, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:53.149273, 1736450753200, 2738, 11, 1.0, 3.0, 6.527628564686296, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:25:53.404269, 1736450753400, 1, 1, 1.0, 3.0, 6.534295231352961, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:53.615628, 1736450753600, 2, 13, 1.0, 3.0, 6.520565506681505, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:56.447703, 1736450753800, 0, 2646, 1.0, 3.0, 6.613898840014819, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:25:56.461964, 1736450756400, 2448, 13, 0.0, 3.0, 6.613898840014819, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:25:56.612143, 1736450756600, 2, 10, 0.0, 3.0, 6.613898840014819, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:56.815226, 1736450756800, 2, 13, 0.0, 3.0, 6.575097770319714, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:58.494438, 1736450757000, 2, 1491, 0.0, 3.0, 6.575097770319714, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:58.495961, 1736450758400, 1295, 0, 0.0, 3.0, 6.575097770319714, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:58.611300, 1736450758600, 1, 10, 0.0, 3.0, 6.575097770319714, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:25:58.810370, 1736450758800, 0, 9, 0.0, 3.0, 6.536521538681904, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:00.935961, 1736450759000, 3, 1931, 0.0, 3.0, 6.536521538681904, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:00.947994, 1736450761000, 1737, 11, 1.0, 3.0, 6.536521538681904, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:26:01.204173, 1736450761200, 1, 1, 1.0, 3.0, 6.54318820534857, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:01.407120, 1736450761400, 0, 7, 1.0, 3.0, 6.5033944750571475, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:03.152147, 1736450761600, 1, 1550, 1.0, 3.0, 6.563394475057135, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:03.160585, 1736450763200, 1352, 8, 0.0, 3.0, 6.563394475057135, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:26:03.402202, 1736450763400, 0, 1, 0.0, 3.0, 6.563394475057135, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:03.610130, 1736450763600, 1, 8, 0.0, 3.0, 6.544574667839487, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:05.240428, 1736450763800, 0, 1440, 0.0, 3.0, 6.544574667839487, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:05.241482, 1736450765200, 1241, 0, 0.0, 3.0, 6.544574667839487, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:05.402677, 1736450765400, 0, 2, 0.0, 3.0, 6.544574667839487, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:05.618737, 1736450765600, 1, 8, 0.0, 3.0, 6.499939985813934, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:07.919514, 1736450765800, 2, 2117, 0.0, 3.0, 6.499939985813934, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:07.930037, 1736450768000, 1920, 10, 1.0, 3.0, 6.499939985813934, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:26:08.203664, 1736450768200, 2, 1, 1.0, 3.0, 6.506606652480599, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:08.413039, 1736450768400, 1, 11, 1.0, 3.0, 6.467033014788948, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:09.667778, 1736450768600, 1, 1066, 1.0, 3.0, 6.510366348122273, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:09.669293, 1736450769600, 868, 1, 1.0, 3.0, 6.510366348122273, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:09.803084, 1736450769800, 0, 1, 1.0, 3.0, 6.513699681455606, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:10.010057, 1736450770000, 0, 10, 1.0, 3.0, 6.498119350775542, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:11.425764, 1736450770200, 1, 1224, 1.0, 3.0, 6.548119350775532, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:11.426668, 1736450771400, 1026, 0, 1.0, 3.0, 6.548119350775532, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:11.601738, 1736450771600, 0, 1, 1.0, 3.0, 6.551452684108864, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:11.811751, 1736450771800, 1, 10, 1.0, 3.0, 6.52747733020058, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:13.988661, 1736450772000, 1, 1987, 1.0, 3.0, 6.600810663533899, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:13.989881, 1736450774000, 1789, 0, 1.0, 3.0, 6.600810663533899, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:14.203546, 1736450774200, 1, 1, 1.0, 3.0, 6.607477330200564, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:14.408046, 1736450774400, 0, 8, 1.0, 3.0, 6.603434762673816, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:17.579369, 1736450774600, 1, 2978, 1.0, 3.0, 6.710101429340462, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:17.580221, 1736450777600, 2780, 0, 1.0, 3.0, 6.710101429340462, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:17.811006, 1736450777800, 1, 9, 1.0, 3.0, 6.72010142934046, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:18.006985, 1736450778000, 1, 5, 1.0, 3.0, 6.683811289688088, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:19.960251, 1736450778200, 0, 1759, 1.0, 3.0, 6.750477956354742, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:19.962651, 1736450780000, 1561, 1, 1.0, 3.0, 6.750477956354742, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:20.204128, 1736450780200, 1, 1, 1.0, 3.0, 6.757144623021407, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:20.407683, 1736450780400, 1, 6, 1.0, 3.0, 6.749207850223927, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:23.202834, 1736450780600, 0, 2600, 1.0, 3.0, 6.842541183557242, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:23.217796, 1736450783200, 2406, 11, 1.0, 3.0, 6.845874516890575, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:23.424202, 1736450783400, 5, 19, 1.0, 3.0, 6.85254118355724, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:23.607118, 1736450783600, 0, 7, 1.0, 3.0, 6.812357796202762, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:26.071286, 1736450783800, 2, 2269, 1.0, 3.0, 6.895691129536079, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:26.078870, 1736450786000, 2071, 7, 0.0, 3.0, 6.895691129536079, 3.0, 7.0, 0.0, 3.0, 0.0001, 
2025-01-10 03:26:26.217142, 1736450786200, 8, 9, 0.0, 3.0, 6.895691129536079, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:26.409632, 1736450786400, 5, 4, 0.0, 3.0, 6.847940411213033, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:28.109841, 1736450786600, 0, 1508, 0.0, 3.0, 6.847940411213034, 3.0, 7.0, 0.0, 3.0, 0.0, 
2025-01-10 03:26:28.117608, 1736450788200, 1310, 7, 1.0, 3.0, 6.847940411213034, 3.0, 7.0, 1.0, 3.0, 0.0, 
2025-01-10 03:26:28.403495, 1736450788400, 0, 2, 1.0, 3.0, 6.854607077879699, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:28.613611, 1736450788600, 1, 12, 1.0, 3.0, 6.81566798875447, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:31.331398, 1736450788800, 3, 2528, 1.0, 3.0, 6.909001322087785, 3.0, 7.0, 1.0, 3.0, 0.0001, 
2025-01-10 03:26:31.339832, 1736450791400, 2332, 7, 0.0, 3.0, 6.909001322087785, 3.0, 7.0, 0.0, 3.0, 0.0001, 
